text,label
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
this is the 2nd time we have tried to contact u. u have won the å£1450 prize to claim just call PHONE b4 PHONE. t&cs/stop sms PHONE. 140ppm,1
"you are guaranteed the latest nokia phone, a 40gb ipod mp3 player or a å£500 prize! txt word: collect to no: PHONE! ibhltd ldnw15h 150p/mtmsgrcvd18",1
"urgent! your mobile no. was awarded å£2000 bonus caller prize on 5/9/03 this is our final try to contact u! call from landline PHONE box42wr29c, 150ppm",1
"you are a å£1000 winner or guaranteed caller prize, this is our final attempt to contact you! to claim call PHONE now! 150ppmpobox10183bhamb64xe",1
congratulations ur awarded either å£500 of cd gift vouchers & free entry 2 our å£100 weekly draw txt music to PHONE tncs URL 1 win150ppmx3age16,1
"hey boys. want hot xxx pics sent direct 2 ur phone? txt porn to PHONE, 24hrs free and then just 50p per day. to stop text stopbcm sf wc1n3xx",1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
"urgent! your mobile no 07xxxxxxxxx won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
freemsg:feelin kinda lnly hope u like 2 keep me company! jst got a cam moby wanna c my pic?txt or reply date to PHONE msg150p 2rcv hlp PHONE stop to PHONE,1
"hey boys. want hot xxx pics sent direct 2 ur phone? txt porn to PHONE, 24hrs free and then just 50p per day. to stop text stopbcm sf wc1n3xx",1
freemsg:feelin kinda lnly hope u like 2 keep me company! jst got a cam moby wanna c my pic?txt or reply date to PHONE msg150p 2rcv hlp PHONE stop to PHONE,1
"urgent! your mobile no. was awarded å£2000 bonus caller prize on 5/9/03 this is our final try to contact u! call from landline PHONE box42wr29c, 150ppm",1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
"you are guaranteed the latest nokia phone, a 40gb ipod mp3 player or a å£500 prize! txt word: collect to no: PHONE! ibhltd ldnw15h 150p/mtmsgrcvd18+",1
win urgent! your mobile number has been awarded with a å£2000 prize guaranteed call PHONE from land line. claim 3030 valid 12hrs only 150ppm,1
"urgent! your mobile no. was awarded å£2000 bonus caller prize on 5/9/03 this is our final try to contact u! call from landline PHONE box42wr29c, 150ppm",1
freemsg:feelin kinda lnly hope u like 2 keep me company! jst got a cam moby wanna c my pic?txt or reply date to PHONE msg150p 2rcv hlp PHONE stop to PHONE,1
"urgent! your mobile no 07xxxxxxxxx won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
freemsg:feelin kinda lnly hope u like 2 keep me company! jst got a cam moby wanna c my pic?txt or reply date to PHONE msg150p 2rcv hlp PHONE stop to PHONE,1
gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to PHONE to cancel send stop to PHONE,1
free entry into our å£250 weekly competition just text the word win to PHONE now. 18 t&c URL,1
money!!! you r a lucky winner ! 2 claim your prize text money 2 PHONE over å£1million to give away ! ppt150x3+normal text rate box403 w1t1jy,1
u have won a nokia 6230 plus a free digital camera. this is what u get when u win our free auction. to take part send nokia to PHONE now. pobox114/14tcr/w1 16,1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to PHONE to cancel send stop to PHONE,1
freemsg:feelin kinda lnly hope u like 2 keep me company! jst got a cam moby wanna c my pic?txt or reply date to PHONE msg150p 2rcv hlp PHONE stop to PHONE,1
u have won a nokia 6230 plus a free digital camera. this is what u get when u win our free auction. to take part send nokia to PHONE now. pobox114/14tcr/w1 16,1
freemsg:feelin kinda lnly hope u like 2 keep me company! jst got a cam moby wanna c my pic?txt or reply date to PHONE msg150p 2rcv hlp PHONE stop to PHONE,1
gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to PHONE to cancel send stop to PHONE,1
"urgent! your mobile no. was awarded å£2000 bonus caller prize on 5/9/03 this is our final try to contact u! call from landline PHONE box42wr29c, 150ppm",1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
"you are guaranteed the latest nokia phone, a 40gb ipod mp3 player or a å£500 prize! txt word: collect to no: PHONE! ibhltd ldnw15h 150p/mtmsgrcvd18+",1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
"urgent! your mobile no. was awarded å£2000 bonus caller prize on 5/9/03 this is our final try to contact u! call from landline PHONE box42wr29c, 150ppm",1
"urgent! your mobile no. was awarded å£2000 bonus caller prize on 5/9/03 this is our final try to contact u! call from landline PHONE box42wr29c, 150ppm",1
we tried to call you re your reply to our sms for a video mobile 750 mins unlimited text + free camcorder reply of call PHONE now,1
we tried to call you re your reply to our sms for a video mobile 750 mins unlimited text + free camcorder reply of call PHONE now,1
this is the 2nd time we have tried to contact u. u have won the å£1450 prize to claim just call PHONE b4 PHONE. t&cs/stop sms PHONE. 140ppm,1
new textbuddy chat 2 horny guys in ur area 4 just 25p free 2 receive search postcode or at gaytextbuddy.com. txt one name to PHONE,1
u have won a nokia 6230 plus a free digital camera. this is what u get when u win our free auction. to take part send nokia to PHONE now. pobox114/14tcr/w1 16,1
new textbuddy chat 2 horny guys in ur area 4 just 25p free 2 receive search postcode or at gaytextbuddy.com. txt one name to PHONE,1
gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to PHONE to cancel send stop to PHONE,1
this is the 2nd time we have tried to contact u. u have won the å£1450 prize to claim just call PHONE b4 PHONE. t&cs/stop sms PHONE. 140ppm,1
"for ur chance to win a å£250 wkly shopping spree txt: shop to PHONE. t's&c's URL custcare PHONE, 1x150p/wk",1
new textbuddy chat 2 horny guys in ur area 4 just 25p free 2 receive search postcode or at gaytextbuddy.com. txt one name to PHONE,1
new textbuddy chat 2 horny guys in ur area 4 just 25p free 2 receive search postcode or at gaytextbuddy.com. txt one name to PHONE,1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
this is the 2nd time we have tried to contact u. u have won the å£1450 prize to claim just call PHONE b4 PHONE. t&cs/stop sms PHONE. 140ppm,1
"urgent! your mobile no. was awarded å£2000 bonus caller prize on 5/9/03 this is our final try to contact u! call from landline PHONE box42wr29c, 150ppm",1
"hey boys. want hot xxx pics sent direct 2 ur phone? txt porn to PHONE, 24hrs free and then just 50p per day. to stop text stopbcm sf wc1n3xx",1
urgent! your mobile number has been awarded with a å£2000 prize guaranteed. call PHONE from land line. claim 3030. valid 12hrs only 150ppm,1
u have won a nokia 6230 plus a free digital camera. this is what u get when u win our free auction. to take part send nokia to PHONE now. pobox114/14tcr/w1 16,1
"you are a å£1000 winner or guaranteed caller prize, this is our final attempt to contact you! to claim call PHONE now! 150ppmpobox10183bhamb64xe",1
"urgent! your mobile no. was awarded å£2000 bonus caller prize on 5/9/03 this is our final try to contact u! call from landline PHONE box42wr29c, 150ppm",1
"you are guaranteed the latest nokia phone, a 40gb ipod mp3 player or a å£500 prize! txt word: collect to no: PHONE! ibhltd ldnw15h 150p/mtmsgrcvd18+",1
freemsg:feelin kinda lnly hope u like 2 keep me company! jst got a cam moby wanna c my pic?txt or reply date to PHONE msg150p 2rcv hlp PHONE stop to PHONE,1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
"urgent! your mobile no. was awarded å£2000 bonus caller prize on 5/9/03 this is our final try to contact u! call from landline PHONE box42wr29c, 150ppm",1
new textbuddy chat 2 horny guys in ur area 4 just 25p free 2 receive search postcode or at gaytextbuddy.com. txt one name to PHONE,1
gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to PHONE to cancel send stop to PHONE,1
"urgent! your mobile no. was awarded å£2000 bonus caller prize on 5/9/03 this is our final try to contact u! call from landline PHONE box42wr29c, 150ppm",1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
"urgent! your mobile no. was awarded å£2000 bonus caller prize on 5/9/03 this is our final try to contact u! call from landline PHONE box42wr29c, 150ppm",1
money!!! you r a lucky winner ! 2 claim your prize text money 2 PHONE over å£1million to give away ! ppt150x3+normal text rate box403 w1t1jy,1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
"urgent! your mobile no. was awarded å£2000 bonus caller prize on 5/9/03 this is our final try to contact u! call from landline PHONE box42wr29c, 150ppm",1
money!!! you r a lucky winner ! 2 claim your prize text money 2 PHONE over å£1million to give away ! ppt150x3+normal text rate box403 w1t1jy,1
free entry into our å£250 weekly competition just text the word win to PHONE now. 18 t&c URL,1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
this is the 2nd time we have tried to contact u. u have won the å£1450 prize to claim just call PHONE b4 PHONE. t&cs/stop sms PHONE. 140ppm,1
"urgent! your mobile no. was awarded å£2000 bonus caller prize on 5/9/03 this is our final try to contact u! call from landline PHONE box42wr29c, 150ppm",1
gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to PHONE to cancel send stop to PHONE,1
"urgent! your mobile no. was awarded å£2000 bonus caller prize on 5/9/03 this is our final try to contact u! call from landline PHONE box42wr29c, 150ppm",1
"urgent! your mobile no. was awarded å£2000 bonus caller prize on 5/9/03 this is our final try to contact u! call from landline PHONE box42wr29c, 150ppm",1
"urgent! your mobile no. was awarded å£2000 bonus caller prize on 5/9/03 this is our final try to contact u! call from landline PHONE box42wr29c, 150ppm",1
"urgent! your mobile no. was awarded å£2000 bonus caller prize on 5/9/03 this is our final try to contact u! call from landline PHONE box42wr29c, 150ppm",1
freemsg:feelin kinda lnly hope u like 2 keep me company! jst got a cam moby wanna c my pic?txt or reply date to PHONE msg150p 2rcv hlp PHONE stop to PHONE,1
free for 1st week! no1 nokia tone 4 ur mob every week just txt nokia to PHONE get txting and tell ur mates. zed pobox PHONE w45wq norm150p/tone 16+,1
"hey boys. want hot xxx pics sent direct 2 ur phone? txt porn to PHONE, 24hrs free and then just 50p per day. to stop text stopbcm sf wc1n3xx",1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
freemsg:feelin kinda lnly hope u like 2 keep me company! jst got a cam moby wanna c my pic?txt or reply date to PHONE msg150p 2rcv hlp PHONE stop to PHONE,1
"urgent! you have won a 1 week free membership in our å£100,000 prize jackpot! txt the word: claim to no: PHONE t&c URL lccltd pobox 4403ldnw1a7rw18",1
"urgent! your mobile no. was awarded å£2000 bonus caller prize on 5/9/03 this is our final try to contact u! call from landline PHONE box42wr29c, 150ppm",1
win urgent! your mobile number has been awarded with a å£2000 prize guaranteed call PHONE from land line. claim 3030 valid 12hrs only 150ppm,1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to PHONE to cancel send stop to PHONE,1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
"urgent! you have won a 1 week free membership in our å£100,000 prize jackpot! txt the word: claim to no: PHONE t&c URL lccltd pobox 4403ldnw1a7rw18",1
call from PHONE - tells u 2 call PHONE to claim å£5000 prize. u have 2 enter all ur mobile & personal details @ the prompts. careful!,1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to PHONE to cancel send stop to PHONE,1
u have won a nokia 6230 plus a free digital camera. this is what u get when u win our free auction. to take part send nokia to PHONE now. pobox114/14tcr/w1 16,1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
new textbuddy chat 2 horny guys in ur area 4 just 25p free 2 receive search postcode or at gaytextbuddy.com. txt one name to PHONE,1
gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to PHONE to cancel send stop to PHONE,1
new textbuddy chat 2 horny guys in ur area 4 just 25p free 2 receive search postcode or at gaytextbuddy.com. txt one name to PHONE,1
win urgent! your mobile number has been awarded with a å£2000 prize guaranteed call PHONE from land line. claim 3030 valid 12hrs only 150ppm,1
new textbuddy chat 2 horny guys in ur area 4 just 25p free 2 receive search postcode or at gaytextbuddy.com. txt one name to PHONE,1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
"ou are guaranteed the latest nokia phone, a 40gb ipod mp3 player or a å£500 prize! txt word: collect to no: PHONE! ibhltd ldnw15h 150p/mtmsgrcvd18",1
gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to PHONE to cancel send stop to PHONE,1
we tried to call you re your reply to our sms for a video mobile 750 mins unlimited text + free camcorder reply of call PHONE now,1
win urgent! your mobile number has been awarded with a å£2000 prize guaranteed call PHONE from land line. claim 3030 valid 12hrs only 150ppm,1
"urgent! your mobile no. was awarded å£2000 bonus caller prize on 5/9/03 this is our final try to contact u! call from landline PHONE box42wr29c, 150ppm",1
"hey boys. want hot xxx pics sent direct 2 ur phone? txt porn to PHONE, 24hrs free and then just 50p per day. to stop text stopbcm sf wc1n3xx",1
win urgent! your mobile number has been awarded with a å£2000 prize guaranteed call PHONE from land line. claim 3030 valid 12hrs only 150ppm,1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
"urgent! your mobile no. was awarded å£2000 bonus caller prize on 5/9/03 this is our final try to contact u! call from landline PHONE box42wr29c, 150ppm",1
win urgent! your mobile number has been awarded with a å£2000 prize guaranteed call PHONE from land line. claim 3030 valid 12hrs only 150ppm,1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
"urgent! your mobile no. was awarded å£2000 bonus caller prize on 5/9/03 this is our final try to contact u! call from landline PHONE box42wr29c, 150ppm",1
this is the 2nd time we have tried to contact u. u have won the å£1450 prize to claim just call PHONE b4 PHONE. t&cs/stop sms PHONE. 140ppm,1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
"urgent! your mobile no. was awarded å£2000 bonus caller prize on 5/9/03 this is our final try to contact u! call from landline PHONE box42wr29c, 150ppm",1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
freemsg:feelin kinda lnly hope u like 2 keep me company! jst got a cam moby wanna c my pic?txt or reply date to PHONE msg150p 2rcv hlp PHONE stop to PHONE,1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to PHONE to cancel send stop to PHONE,1
we tried to call you re your reply to our sms for a video mobile 750 mins unlimited text + free camcorder reply of call PHONE now,1
u have won a nokia 6230 plus a free digital camera. this is what u get when u win our free auction. to take part send nokia to PHONE now. pobox114/14tcr/w1 16,1
"hey boys. want hot xxx pics sent direct 2 ur phone? txt porn to PHONE, 24hrs free and then just 50p per day. to stop text stopbcm sf wc1n3xx",1
freemsg:feelin kinda lnly hope u like 2 keep me company! jst got a cam moby wanna c my pic?txt or reply date to PHONE msg150p 2rcv hlp PHONE stop to PHONE,1
u have won a nokia 6230 plus a free digital camera. this is what u get when u win our free auction. to take part send nokia to PHONE now. pobox114/14tcr/w1 16,1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
"urgent! your mobile no. was awarded å£2000 bonus caller prize on 5/9/03 this is our final try to contact u! call from landline PHONE box42wr29c, 150ppm",1
"urgent! you have won a 1 week free membership in our å£100,000 prize jackpot! txt the word: claim to no: PHONE t&c URL lccltd pobox 4403ldnw1a7rw18",1
"hey boys. want hot xxx pics sent direct 2 ur phone? txt porn to PHONE, 24hrs free and then just 50p per day. to stop text stopbcm sf wc1n3xx",1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to PHONE to cancel send stop to PHONE,1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to PHONE to cancel send stop to PHONE,1
freemsg:feelin kinda lnly hope u like 2 keep me company! jst got a cam moby wanna c my pic?txt or reply date to PHONE msg150p 2rcv hlp PHONE stop to PHONE,1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
"urgent! your mobile no. was awarded å£2000 bonus caller prize on 5/9/03 this is our final try to contact u! call from landline PHONE box42wr29c, 150ppm",1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
sms auction - a brand new nokia 7250 is up 4 auction today! auction is free 2 join & take part! txt nokia to PHONE now! hg/suite342/2lands row/w1j6hl,1
gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to PHONE to cancel send stop to PHONE,1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to PHONE to cancel send stop to PHONE,1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
new textbuddy chat 2 horny guys in ur area 4 just 25p free 2 receive search postcode or at gaytextbuddy.com. txt one name to PHONE,1
"urgent! your mobile no. was awarded å£2000 bonus caller prize on 5/9/03 this is our final try to contact u! call from landline PHONE box42wr29c, 150ppm",1
"urgent! your mobile no. was awarded å£2000 bonus caller prize on 5/9/03 this is our final try to contact u! call from landline PHONE box42wr29c, 150ppm",1
"urgent! your mobile no 07xxxxxxxxx won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
win urgent! your mobile number has been awarded with a å£2000 prize guaranteed call PHONE from land line. claim 3030 valid 12hrs only 150ppm,1
"urgent! your mobile no. was awarded å£2000 bonus caller prize on 5/9/03 this is our final try to contact u! call from landline PHONE box42wr29c, 150ppm",1
free entry into our å£250 weekly competition just text the word win to PHONE now. 18 t&c URL,1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
freemsg:feelin kinda lnly hope u like 2 keep me company! jst got a cam moby wanna c my pic?txt or reply date to PHONE msg150p 2rcv hlp PHONE stop to PHONE,1
"urgent! your mobile no. was awarded å£2000 bonus caller prize on 5/9/03 this is our final try to contact u! call from landline PHONE box42wr29c, 150ppm",1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
money!!! you r a lucky winner ! 2 claim your prize text money 2 PHONE over å£1million to give away ! ppt150x3+normal text rate box403 w1t1jy,1
free for 1st week! no1 nokia tone 4 ur mob every week just txt nokia to PHONE get txting and tell ur mates. zed pobox PHONE w45wq norm150p/tone 16+,1
"urgent! your mobile no. was awarded å£2000 bonus caller prize on 5/9/03 this is our final try to contact u! call from landline PHONE box42wr29c, 150ppm",1
"urgent! your mobile no. was awarded å£2000 bonus caller prize on 5/9/03 this is our final try to contact u! call from landline PHONE box42wr29c, 150ppm",1
"for ur chance to win a å£250 wkly shopping spree txt: shop to PHONE. t's&c's URL custcare PHONE, 1x150p/wk",1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
new textbuddy chat 2 horny guys in ur area 4 just 25p free 2 receive search postcode or at gaytextbuddy.com. txt one name to PHONE,1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
"urgent! your mobile no. was awarded å£2000 bonus caller prize on 5/9/03 this is our final try to contact u! call from landline PHONE box42wr29c, 150ppm",1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
freemsg:feelin kinda lnly hope u like 2 keep me company! jst got a cam moby wanna c my pic?txt or reply date to PHONE msg150p 2rcv hlp PHONE stop to PHONE,1
new textbuddy chat 2 horny guys in ur area 4 just 25p free 2 receive search postcode or at gaytextbuddy.com. txt one name to PHONE,1
free for 1st week! no1 nokia tone 4 ur mob every week just txt nokia to PHONE get txting and tell ur mates. zed pobox PHONE w45wq norm150p/tone 16+,1
we tried to call you re your reply to our sms for a video mobile 750 mins unlimited text + free camcorder reply of call PHONE now,1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
"urgent! you have won a 1 week free membership in our å£100,000 prize jackpot! txt the word: claim to no: PHONE t&c URL lccltd pobox 4403ldnw1a7rw18",1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
freemsg:feelin kinda lnly hope u like 2 keep me company! jst got a cam moby wanna c my pic?txt or reply date to PHONE msg150p 2rcv hlp PHONE stop to PHONE,1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
freemsg:feelin kinda lnly hope u like 2 keep me company! jst got a cam moby wanna c my pic?txt or reply date to PHONE msg150p 2rcv hlp PHONE stop to PHONE,1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
"you are guaranteed the latest nokia phone, a 40gb ipod mp3 player or a å£500 prize! txt word: collect to no: PHONE! ibhltd ldnw15h 150p/mtmsgrcvd18",1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
freemsg:feelin kinda lnly hope u like 2 keep me company! jst got a cam moby wanna c my pic?txt or reply date to PHONE msg150p 2rcv hlp PHONE stop to PHONE,1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
"urgent! your mobile no *********** won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call PHONE asap! box97n7qp, 150ppm",1
"urgent! your mobile no. was awarded å£2000 bonus caller prize on 5/9/03 this is our final try to contact u! call from landline PHONE box42wr29c, 150ppm",1
"urgent! your mobile no. was awarded å£2000 bonus caller prize on 5/9/03 this is our final try to contact u! call from landline PHONE box42wr29c, 150ppm",1
"you are a å£1000 winner or guaranteed caller prize, this is our final attempt to contact you! to claim call PHONE now! 150ppmpobox10183bhamb64xe",1
freemsg:feelin kinda lnly hope u like 2 keep me company! jst got a cam moby wanna c my pic?txt or reply date to PHONE msg150p 2rcv hlp PHONE stop to PHONE,1
"urgent! your mobile no. was awarded å£2000 bonus caller prize on 5/9/03 this is our final try to contact u! call from landline PHONE box42wr29c, 150ppm",1
gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to PHONE to cancel send stop to PHONE,1
freemsg:feelin kinda lnly hope u like 2 keep me company! jst got a cam moby wanna c my pic?txt or reply date to PHONE msg150p 2rcv hlp PHONE stop to PHONE,1
this is the 2nd time we have tried to contact u. u have won the å£1450 prize to claim just call PHONE b4 PHONE. t&cs/stop sms PHONE. 140ppm,1
money!!! you r a lucky winner ! 2 claim your prize text money 2 PHONE over å£1million to give away ! ppt150x3+normal text rate box403 w1t1jy,1
